,0,1,2,3
0,8.326073722716558,24,17,85
1,8.326073722716558,24,18,85
2,8.326073722716558,24,19,85
3,8.286260175441136,24,17,83
4,8.286260175441136,24,17,84
5,8.286260175441136,24,18,83
6,8.286260175441136,24,18,84
7,8.286260175441136,24,19,83
8,8.286260175441136,24,19,84
9,8.192473203779132,26,25,83
10,8.192473203779132,26,25,84
11,8.062325006982933,24,17,82
12,8.062325006982933,24,18,82
13,8.062325006982933,24,19,82
14,8.028262625884082,25,19,83
15,8.028262625884082,25,20,83
16,8.028262625884082,25,21,83
17,8.028262625884082,25,22,83
18,7.9811956564970785,25,19,82
19,7.9811956564970785,25,20,82
20,7.9811956564970785,25,21,82
21,7.9811956564970785,25,22,82
22,7.966035574720043,24,20,85
23,7.966035574720043,24,21,85
24,7.966035574720043,24,22,85
25,7.927759051089555,24,20,83
26,7.927759051089555,24,20,84
27,7.927759051089555,24,21,83
28,7.927759051089555,24,21,84
29,7.927759051089555,24,22,83
30,7.927759051089555,24,22,84
31,7.739429614411007,25,24,83
32,7.712469021595523,24,20,82
33,7.712469021595523,24,21,82
34,7.712469021595523,24,22,82
35,7.705730393719628,24,23,85
36,7.705730393719628,24,24,85
37,7.6938684158541495,25,24,82
38,7.690617147431088,25,23,83
39,7.689997801183676,23,18,85
40,7.689997801183676,23,19,85
41,7.687669618506483,25,19,81
42,7.687669618506483,25,20,81
43,7.687669618506483,25,21,81
44,7.687669618506483,25,22,81
45,7.6776134042813196,26,25,81
46,7.6776134042813196,26,25,82
47,7.6685651279386855,24,23,83
48,7.6685651279386855,24,23,84
49,7.6685651279386855,24,24,83
50,7.6685651279386855,24,24,84
51,7.645310422518192,25,23,82
52,7.459525476287567,24,23,82
53,7.459525476287567,24,24,82
54,7.409732889971112,25,24,81
55,7.362761883038949,25,23,81
56,7.3366793134585535,23,20,85
57,7.3366793134585535,23,21,85
58,7.3366793134585535,23,22,85
59,7.3366793134585535,23,23,85
60,7.301325855602522,21,16,86
61,7.301325855602522,21,16,87
62,7.301325855602522,21,17,86
63,7.301325855602522,21,17,87
64,7.259960477588828,23,24,85
65,7.0300195193797705,21,16,85
66,7.0300195193797705,21,17,85
67,6.656412828461589,21,18,86
68,6.656412828461589,21,18,87
69,6.656412828461589,21,19,86
70,6.656412828461589,21,19,87
71,6.656412828461589,21,20,86
72,6.656412828461589,21,20,87
73,6.640565024640278,25,19,80
74,6.640565024640278,25,20,80
75,6.640565024640278,25,21,80
76,6.640565024640278,25,22,80
77,6.406183726601089,21,18,85
78,6.406183726601089,21,19,85
79,6.406183726601089,21,20,85
80,6.396127362947133,25,24,80
81,6.354817662130067,25,23,80
82,6.345117904821587,21,21,86
83,6.345117904821587,21,21,87
84,6.156943537303452,25,19,84
85,6.156943537303452,25,20,84
86,6.156943537303452,25,21,84
87,6.156943537303452,25,22,84
88,6.105062633826971,21,21,85
89,6.004841843448699,25,24,84
90,5.980646985769255,21,14,89
91,5.9508462006753104,21,14,88
92,5.9508462006753104,25,23,84
93,5.845249324707497,20,12,89
94,5.845249324707497,20,12,90
95,5.845249324707497,20,13,89
96,5.845249324707497,20,13,90
97,5.845249324707497,20,14,89
98,5.845249324707497,20,14,90
99,5.845249324707497,20,15,89
100,5.845249324707497,20,15,90
101,5.845249324707497,21,15,89
102,5.816026560047442,21,15,88
103,5.745845095060654,20,16,89
104,5.745845095060654,20,16,90
105,5.745845095060654,23,18,86
106,5.745845095060654,23,18,87
107,5.745845095060654,23,18,88
108,5.745845095060654,23,19,86
109,5.745845095060654,23,19,87
110,5.745845095060654,23,19,88
111,5.745845095060654,23,20,86
112,5.745845095060654,23,20,87
113,5.745845095060654,23,20,88
114,5.745845095060654,23,21,86
115,5.745845095060654,23,21,87
116,5.745845095060654,23,21,88
117,5.745845095060654,23,22,86
118,5.745845095060654,23,22,87
119,5.745845095060654,23,22,88
120,5.745845095060654,23,23,86
121,5.745845095060654,23,23,87
122,5.745845095060654,23,23,88
123,5.745845095060654,23,24,86
124,5.745845095060654,23,24,87
125,5.745845095060654,23,24,88
126,5.371122967580966,21,16,89
127,5.371122967580966,21,17,89
128,5.371122967580966,22,19,89
129,5.3439242757188765,21,16,88
130,5.3439242757188765,21,17,88
131,5.3439242757188765,22,19,85
132,5.3439242757188765,22,19,86
133,5.3439242757188765,22,19,87
134,5.3439242757188765,22,19,88
135,5.322012239956964,22,18,89
136,5.308206839239582,24,17,86
137,5.308206839239582,24,18,86
138,5.308206839239582,24,19,86
139,5.295023204627099,22,18,85
140,5.295023204627099,22,18,86
141,5.295023204627099,22,18,87
142,5.295023204627099,22,18,88
143,5.111116630002881,22,20,89
144,5.111116630002881,22,21,89
145,5.085027920210506,22,20,85
146,5.085027920210506,22,20,86
147,5.085027920210506,22,20,87
148,5.085027920210506,22,20,88
149,5.085027920210506,22,21,85
150,5.085027920210506,22,21,86
151,5.085027920210506,22,21,87
152,5.085027920210506,22,21,88
153,5.064675083529076,24,20,86
154,5.064675083529076,24,21,86
155,5.064675083529076,24,22,86
156,5.031017926894249,23,19,81
157,4.963420790457352,24,21,80
158,4.963420790457352,24,22,80
159,4.950958012078976,20,17,89
160,4.950958012078976,20,17,90
161,4.950958012078976,20,18,89
162,4.950958012078976,20,18,90
163,4.943496892208867,21,18,89
164,4.943496892208867,21,19,89
165,4.943496892208867,21,20,89
166,4.943496892208867,21,21,89
167,4.918123760756681,21,18,88
168,4.918123760756681,21,19,88
169,4.918123760756681,21,20,88
170,4.918123760756681,21,21,88
171,4.888603247524118,24,23,86
172,4.888603247524118,24,24,86
173,4.873171430818526,20,20,85
174,4.873171430818526,20,21,85
175,4.79028860563551,24,23,80
176,4.79028860563551,24,24,80
177,4.785808413367888,23,20,81
178,4.785808413367888,23,21,81
179,4.768805239327954,24,17,81
180,4.768805239327954,24,18,81
181,4.768805239327954,24,19,81
182,4.756088740829674,23,22,81
183,4.756088740829674,23,23,81
184,4.7560244220180135,20,19,89
185,4.7560244220180135,20,19,90
186,4.7560244220180135,20,20,89
187,4.7560244220180135,20,20,90
188,4.7560244220180135,20,21,89
189,4.7560244220180135,20,21,90
190,4.703117958248847,23,24,81
191,4.669471803897842,23,19,80
192,4.546097375732465,24,20,81
193,4.546097375732465,24,21,81
194,4.546097375732465,24,22,81
195,4.531792868451379,23,18,82
196,4.531792868451379,23,18,83
197,4.531792868451379,23,18,84
198,4.531792868451379,23,19,82
199,4.531792868451379,23,19,83
200,4.531792868451379,23,19,84
201,4.502490800683781,26,25,80
202,4.479434687710826,20,15,85
203,4.438962055819359,23,20,80
204,4.438962055819359,23,21,80
205,4.4110240116087605,23,22,80
206,4.4110240116087605,23,23,80
207,4.399864323185738,20,16,85
208,4.385081074915362,24,23,81
209,4.385081074915362,24,24,81
210,4.368801363486756,26,25,79
211,4.361228709735557,23,24,80
212,4.35698614380769,25,24,79
213,4.306880879357017,23,20,82
214,4.306880879357017,23,20,83
215,4.306880879357017,23,20,84
216,4.306880879357017,23,21,82
217,4.306880879357017,23,21,83
218,4.306880879357017,23,21,84
219,4.306880879357017,23,22,82
220,4.306880879357017,23,22,83
221,4.306880879357017,23,22,84
222,4.306880879357017,23,23,82
223,4.306880879357017,23,23,83
224,4.306880879357017,23,23,84
225,4.2953666562175234,25,24,78
226,4.261361981938232,22,19,83
227,4.261361981938232,22,19,84
228,4.258043961460186,23,24,82
229,4.258043961460186,23,24,83
230,4.258043961460186,23,24,84
231,4.248215326423916,20,20,83
232,4.248215326423916,20,20,84
233,4.248215326423916,20,21,83
234,4.248215326423916,20,21,84
235,4.242326122894091,24,17,80
236,4.242326122894091,24,18,80
237,4.242326122894091,24,19,80
238,4.220805659835981,22,18,83
239,4.220805659835981,22,18,84
240,4.1388981638047,22,19,80
241,4.099285833404816,22,18,80
242,4.066902518489048,21,14,85
243,4.066902518489048,21,14,86
244,4.066902518489048,21,14,87
245,4.046645131147994,22,20,83
246,4.046645131147994,22,20,84
247,4.042133020416491,22,19,81
248,4.042133020416491,22,19,82
249,4.0399432719111426,24,20,80
250,4.003266587815884,22,18,81
251,4.003266587815884,22,18,82
252,4.002091537193279,23,18,80
253,4.002091537193279,23,18,81
254,3.968624128071954,21,15,85
255,3.968624128071954,21,15,86
256,3.968624128071954,21,15,87
257,3.949020838837935,22,20,80
258,3.899517618625262,22,12,90
259,3.899517618625262,22,13,90
260,3.899517618625262,22,14,90
261,3.899517618625262,24,14,87
262,3.899517618625262,24,14,88
263,3.899517618625262,24,14,89
264,3.899517618625262,24,14,90
265,3.899517618625262,24,15,87
266,3.899517618625262,24,15,88
267,3.899517618625262,24,15,89
268,3.899517618625262,24,15,90
269,3.899517618625262,25,15,85
270,3.899517618625262,25,15,86
271,3.899517618625262,25,15,87
272,3.899517618625262,25,15,88
273,3.899517618625262,25,15,89
274,3.899517618625262,25,15,90
275,3.899517618625262,25,16,85
276,3.899517618625262,25,16,86
277,3.899517618625262,25,16,87
278,3.899517618625262,25,16,88
279,3.899517618625262,25,16,89
280,3.899517618625262,25,16,90
281,3.899517618625262,25,17,85
282,3.899517618625262,25,17,86
283,3.899517618625262,25,17,87
284,3.899517618625262,25,17,88
285,3.899517618625262,25,17,89
286,3.899517618625262,25,17,90
287,3.899517618625262,25,18,85
288,3.899517618625262,25,18,86
289,3.899517618625262,25,18,87
290,3.899517618625262,25,18,88
291,3.899517618625262,25,18,89
292,3.899517618625262,25,18,90
293,3.899517618625262,25,19,85
294,3.899517618625262,25,19,86
295,3.899517618625262,25,19,87
296,3.899517618625262,25,19,88
297,3.899517618625262,25,19,89
298,3.899517618625262,25,19,90
299,3.899517618625262,25,20,85
300,3.899517618625262,25,20,86
301,3.899517618625262,25,20,87
302,3.899517618625262,25,20,88
303,3.899517618625262,25,20,89
304,3.899517618625262,25,20,90
305,3.899517618625262,25,21,85
306,3.899517618625262,25,21,86
307,3.899517618625262,25,21,87
308,3.899517618625262,25,21,88
309,3.899517618625262,25,21,89
310,3.899517618625262,25,21,90
311,3.899517618625262,25,22,85
312,3.899517618625262,25,22,86
313,3.899517618625262,25,22,87
314,3.899517618625262,25,22,88
315,3.899517618625262,25,22,89
316,3.899517618625262,25,22,90
317,3.899517618625262,26,22,85
318,3.899517618625262,26,22,86
319,3.899517618625262,26,22,87
320,3.899517618625262,26,22,88
321,3.899517618625262,26,22,89
322,3.899517618625262,26,22,90
323,3.899517618625262,26,23,85
324,3.899517618625262,26,23,86
325,3.899517618625262,26,23,87
326,3.899517618625262,26,23,88
327,3.899517618625262,26,23,89
328,3.899517618625262,26,23,90
329,3.899517618625262,26,24,85
330,3.899517618625262,26,24,86
331,3.899517618625262,26,24,87
332,3.899517618625262,26,24,88
333,3.899517618625262,26,24,89
334,3.899517618625262,26,24,90
335,3.899517618625262,26,25,85
336,3.899517618625262,26,25,86
337,3.899517618625262,26,25,87
338,3.899517618625262,26,25,88
339,3.899517618625262,26,25,89
340,3.899517618625262,26,25,90
341,3.8971806227407377,20,20,87
342,3.8971806227407377,20,20,88
343,3.8971806227407377,20,21,87
344,3.8971806227407377,20,21,88
345,3.896375569302085,20,15,83
346,3.896375569302085,20,15,84
347,3.8363629313927987,22,20,81
348,3.8363629313927987,22,20,82
349,3.8331359509992353,20,15,82
350,3.8252721779659478,20,16,83
351,3.8252721779659478,20,16,84
352,3.7969044735570043,22,21,83
353,3.7969044735570043,22,21,84
354,3.762950902479023,20,16,82
355,3.7615928856810252,20,12,85
356,3.7615928856810252,20,13,85
357,3.7615928856810252,20,14,85
358,3.758970238352801,20,15,81
359,3.7584270082692974,21,12,90
360,3.7584270082692974,21,13,90
361,3.7584270082692974,21,14,90
362,3.7584270082692974,23,14,89
363,3.7584270082692974,23,14,90
364,3.7584270082692974,23,15,89
365,3.7584270082692974,23,15,90
366,3.7584270082692974,24,16,87
367,3.7584270082692974,24,16,88
368,3.7584270082692974,24,16,89
369,3.7584270082692974,24,16,90
370,3.7584270082692974,24,17,87
371,3.7584270082692974,24,17,88
372,3.7584270082692974,24,17,89
373,3.7584270082692974,24,17,90
374,3.7584270082692974,24,18,87
375,3.7584270082692974,24,18,88
376,3.7584270082692974,24,18,89
377,3.7584270082692974,24,18,90
378,3.7584270082692974,24,19,87
379,3.7584270082692974,24,19,88
380,3.7584270082692974,24,19,89
381,3.7584270082692974,24,19,90
382,3.7584270082692974,24,20,87
383,3.7584270082692974,24,20,88
384,3.7584270082692974,24,20,89
385,3.7584270082692974,24,20,90
386,3.7584270082692974,24,21,87
387,3.7584270082692974,24,21,88
388,3.7584270082692974,24,21,89
389,3.7584270082692974,24,21,90
390,3.7584270082692974,24,22,87
391,3.7584270082692974,24,22,88
392,3.7584270082692974,24,22,89
393,3.7584270082692974,24,22,90
394,3.7584270082692974,25,23,85
395,3.7584270082692974,25,23,86
396,3.7584270082692974,25,23,87
397,3.7584270082692974,25,23,88
398,3.7584270082692974,25,23,89
399,3.7584270082692974,25,23,90
400,3.7584270082692974,25,24,85
401,3.7584270082692974,25,24,86
402,3.7584270082692974,25,24,87
403,3.7584270082692974,25,24,88
404,3.7584270082692974,25,24,89
405,3.7584270082692974,25,24,90
406,3.737129547082727,20,20,86
407,3.737129547082727,20,21,86
408,3.709612739935577,20,17,85
409,3.709612739935577,20,18,85
410,3.704111262950689,22,21,80
411,3.7040142509559164,25,16,83
412,3.6898621974304304,20,16,81
413,3.6794908510593505,25,16,82
414,3.6507228210172498,25,17,83
415,3.6507228210172498,25,18,83
416,3.6321635792493345,25,19,79
417,3.6321635792493345,25,20,79
418,3.6321635792493345,25,21,79
419,3.6321635792493345,25,22,79
420,3.6301637634751467,21,15,90
421,3.6301637634751467,22,15,90
422,3.6301637634751467,22,16,90
423,3.6301637634751467,22,17,90
424,3.6301637634751467,23,16,89
425,3.6301637634751467,23,16,90
426,3.6301637634751467,23,17,89
427,3.6301637634751467,23,17,90
428,3.6301637634751467,23,18,89
429,3.6301637634751467,23,18,90
430,3.6301637634751467,23,19,89
431,3.6301637634751467,23,19,90
432,3.6301637634751467,23,20,89
433,3.6301637634751467,23,20,90
434,3.6301637634751467,23,21,89
435,3.6301637634751467,23,21,90
436,3.6301637634751467,23,22,89
437,3.6301637634751467,23,22,90
438,3.6301637634751467,23,23,89
439,3.6301637634751467,23,23,90
440,3.6301637634751467,23,24,89
441,3.6301637634751467,23,24,90
442,3.6301637634751467,24,23,87
443,3.6301637634751467,24,23,88
444,3.6301637634751467,24,23,89
445,3.6301637634751467,24,23,90
446,3.6301637634751467,24,24,87
447,3.6301637634751467,24,24,88
448,3.6301637634751467,24,24,89
449,3.6301637634751467,24,24,90
450,3.6264772449064386,25,17,82
451,3.6264772449064386,25,18,82
452,3.598507631950847,26,22,83
453,3.598507631950847,26,22,84
454,3.598507631950847,26,23,83
455,3.598507631950847,26,23,84
456,3.597028397767693,22,21,81
457,3.597028397767693,22,21,82
458,3.5869664086728728,26,21,85
459,3.5869664086728728,26,21,86
460,3.5869664086728728,26,21,87
461,3.5869664086728728,26,21,88
462,3.5869664086728728,26,21,89
463,3.5869664086728728,26,21,90
464,3.578881465291075,25,19,78
465,3.578881465291075,25,20,78
466,3.578881465291075,25,21,78
467,3.578881465291075,25,22,78
468,3.5577789437088887,26,24,83
469,3.5577789437088887,26,24,84
470,3.5561581946658163,21,16,84
471,3.5561581946658163,21,17,84
472,3.556046140369281,20,20,82
473,3.556046140369281,20,21,82
474,3.5553414919568405,20,19,85
475,3.5494844001576737,24,26,85
476,3.5300623885341467,24,26,83
477,3.5300623885341467,24,26,84
478,3.5265543755767066,25,16,81
479,3.5214943765328126,21,16,81
480,3.5214943765328126,21,17,81
481,3.497312687191983,21,16,83
482,3.497312687191983,21,17,83
483,3.488096884190495,22,19,79
484,3.480579420114792,21,22,86
485,3.480579420114792,21,22,87
486,3.480579420114792,21,23,86
487,3.480579420114792,21,23,87
488,3.4752733754563114,25,17,81
489,3.4752733754563114,25,18,81
490,3.463966845089453,20,20,81
491,3.463966845089453,20,21,81
492,3.458926584181856,25,23,79
493,3.453501145770254,22,18,79
494,3.43837384585546,26,21,83
495,3.43837384585546,26,21,84
496,3.4222330965242835,23,17,85
497,3.4208213953961994,23,25,85
498,3.4208213953961994,24,26,82
499,3.413507882009914,21,16,82
500,3.413507882009914,21,17,82
501,3.407637153157835,25,23,78
502,3.391880853997973,23,26,85
503,3.3694841337763974,20,12,86
504,3.3694841337763974,20,12,87
505,3.3694841337763974,20,12,88
506,3.3694841337763974,20,13,86
507,3.3694841337763974,20,13,87
508,3.3694841337763974,20,13,88
509,3.3694841337763974,20,14,86
510,3.3694841337763974,20,14,87
511,3.3694841337763974,20,14,88
512,3.3694841337763974,20,15,86
513,3.3694841337763974,20,15,87
514,3.3694841337763974,20,15,88
515,3.361379726680184,21,14,81
516,3.341654857347083,21,16,79
517,3.341654857347083,21,16,80
518,3.341654857347083,21,17,79
519,3.341654857347083,21,17,80
520,3.34095053443306,26,22,80
521,3.34095053443306,26,22,81
522,3.34095053443306,26,22,82
523,3.34095053443306,26,23,80
524,3.34095053443306,26,23,81
525,3.34095053443306,26,23,82
