,0,1,2,3
525,2.68052693386996,25,35,82
526,2.6804182241601024,31,30,79
527,2.6804182241601024,33,31,78
528,2.6768407189826395,25,30,81
529,2.676618129071286,15,21,84
530,2.6765803462808004,33,25,79
531,2.6765803462808004,33,25,80
532,2.6765803462808004,33,26,79
533,2.6765803462808004,33,26,80
534,2.674411841060944,24,30,83
535,2.674411841060944,24,30,84
536,2.6722466514277934,32,25,79
537,2.6722466514277934,32,25,80
538,2.6722466514277934,32,26,79
539,2.6722466514277934,32,26,80
540,2.6659579981880106,32,27,78
541,2.6659579981880106,32,28,78
542,2.6618737730872883,24,31,85
543,2.6607426972897152,25,25,80
544,2.6550441634261928,30,25,79
545,2.6545974469258535,31,28,77
546,2.6545974469258535,31,28,78
547,2.6530156270974268,15,29,85
548,2.646535681822332,22,28,81
549,2.646241022487611,24,31,83
550,2.646241022487611,24,31,84
551,2.6446308342468554,22,26,83
552,2.6446308342468554,22,26,84
553,2.6426061659533,32,29,78
554,2.6425903851841603,22,27,80
555,2.631696356116784,25,31,80
556,2.6284778329387426,17,26,84
557,2.6213341806565076,25,34,81
558,2.6151541943928596,31,31,79
559,2.6151541943928596,31,32,79
560,2.615097355621313,25,31,83
561,2.613802833094788,29,25,84
562,2.613802833094788,29,25,85
563,2.6100508510557434,20,22,85
564,2.605284712194171,25,35,80
565,2.6043403287923965,16,27,82
566,2.601442544294097,26,35,82
567,2.5995911493281674,23,26,81
568,2.598375300113893,29,25,82
569,2.598375300113893,29,25,83
570,2.598264284215361,19,18,85
571,2.5974870668154693,15,24,85
572,2.596250797471771,25,31,82
573,2.5958404672461874,23,28,81
574,2.592272105253931,16,20,82
575,2.591909767489532,24,26,80
576,2.5910314632242857,22,27,81
577,2.589627578465384,31,25,80
578,2.589627578465384,31,25,81
579,2.589627578465384,31,25,82
580,2.589627578465384,31,26,80
581,2.589627578465384,31,26,81
582,2.589627578465384,31,26,82
583,2.585804584849355,24,30,82
584,2.581473789961858,18,23,84
585,2.5808682841410873,15,26,85
586,2.5797894525322755,23,35,81
587,2.578776906294831,15,29,84
588,2.577167714568403,26,31,81
589,2.577167714568403,26,31,82
590,2.576095689341558,25,15,84
591,2.576095689341558,25,16,84
592,2.576095689341558,25,17,84
593,2.576095689341558,25,18,84
594,2.574635345894024,26,30,81
595,2.574635345894024,26,30,82
596,2.5699142992104305,15,35,84
597,2.567161129344576,26,27,81
598,2.567161129344576,26,27,82
599,2.5583130964782397,24,31,82
600,2.5542624593397663,29,26,84
601,2.5542624593397663,29,26,85
602,2.5536309175633685,26,35,81
603,2.5514211582758026,15,27,85
604,2.5456219768811796,29,27,84
605,2.5456219768811796,29,27,85
606,2.54515609724693,19,19,85
607,2.542151367727046,30,26,82
608,2.542151367727046,30,26,83
609,2.5404353863757128,22,28,82
610,2.5390891076527122,29,26,82
611,2.5390891076527122,29,26,83
612,2.538356193515658,16,17,83
613,2.534776748162316,33,29,77
614,2.5334453708245306,16,26,83
615,2.5330665144883326,16,24,83
616,2.530485511912703,27,25,83
617,2.530485511912703,27,25,84
618,2.530485511912703,27,25,85
619,2.530485511912703,29,27,82
620,2.530485511912703,29,27,83
621,2.5270297189894655,28,25,83
622,2.5270297189894655,28,25,84
623,2.5270297189894655,28,25,85
624,2.5270297189894655,30,26,80
625,2.5270297189894655,30,26,81
626,2.5259763930668524,15,24,84
627,2.522416993387387,22,25,85
628,2.5193138600981126,32,27,77
629,2.5193138600981126,32,28,77
630,2.516514218526624,15,35,85
631,2.5073812964238984,21,28,85
632,2.5059863345530227,14,32,84
633,2.50548702937312,15,26,84
634,2.5053183435893773,16,16,82
635,2.501724261164855,28,31,81
636,2.501724261164855,28,31,82
637,2.5016170203550097,16,18,83
638,2.500384662802136,25,35,81
639,2.49913629539305,22,22,85
640,2.49913629539305,22,23,85
641,2.49913629539305,22,24,85
642,2.4968961382139767,32,29,77
643,2.49417671179207,30,22,82
644,2.49417671179207,30,22,83
645,2.49417671179207,30,23,82
646,2.49417671179207,30,23,83
647,2.49417671179207,32,24,81
648,2.49417671179207,32,24,82
649,2.49417671179207,32,24,83
650,2.4849670837971987,31,25,76
651,2.4849670837971987,31,26,76
652,2.4822582416013317,23,28,80
653,2.4792598696310697,30,22,80
654,2.4792598696310697,30,22,81
655,2.4792598696310697,30,23,80
656,2.4792598696310697,30,23,81
657,2.4792598696310697,31,23,79
658,2.4792598696310697,31,23,80
659,2.4792598696310697,31,23,81
660,2.4792598696310697,31,23,82
661,2.4792598696310697,32,24,79
662,2.4792598696310697,32,24,80
663,2.4787170871980404,25,31,81
664,2.4766597982151803,15,27,84
665,2.4731968108668,22,27,82
666,2.4721005577855784,30,25,75
667,2.471919111346967,30,24,82
668,2.471919111346967,30,24,83
669,2.4690698453775477,24,35,81
670,2.468120981193541,23,29,81
671,2.468120981193541,23,30,81
672,2.4681051174595043,24,17,78
673,2.4681051174595043,24,17,79
674,2.4681051174595043,24,18,78
675,2.4681051174595043,24,18,79
676,2.4681051174595043,24,19,78
677,2.4681051174595043,24,19,79
678,2.467074370911905,25,25,84
679,2.4605480496314183,28,23,81
680,2.4605480496314183,28,23,82
681,2.4605480496314183,28,23,83
682,2.4605480496314183,28,23,84
683,2.4605480496314183,28,23,85
684,2.4605480496314183,28,24,81
685,2.4605480496314183,28,24,82
686,2.4605480496314183,28,24,83
687,2.4605480496314183,28,24,84
688,2.4605480496314183,28,24,85
689,2.4595845493352813,19,20,85
690,2.457097288167577,30,24,80
691,2.457097288167577,30,24,81
692,2.456257381728571,27,35,82
693,2.4524453473991983,32,27,76
694,2.4524453473991983,32,28,76
695,2.4405062034924074,32,34,78
696,2.440135505215003,33,29,76
697,2.4398342942269884,22,27,85
698,2.4398342942269884,22,28,85
699,2.436122216692067,29,24,84
700,2.436122216692067,29,24,85
701,2.4355215405576724,22,26,85
702,2.4317293403831037,23,28,82
703,2.4317293403831037,23,28,83
704,2.4317293403831037,23,28,84
705,2.4308038967341616,23,26,82
706,2.4308038967341616,23,26,83
707,2.4308038967341616,23,26,84
708,2.4307895734897964,14,32,85
709,2.43045357210013,32,29,76
710,2.4291523515311058,19,27,84
711,2.4257140964384845,16,26,82
712,2.425346791059391,16,24,82
713,2.4214532125231245,29,24,82
714,2.4214532125231245,29,24,83
715,2.421081707741809,15,18,84
716,2.4205971006484948,14,33,84
717,2.417536194092921,16,28,84
718,2.4151011617515663,27,25,82
719,2.41162243881625,15,34,84
720,2.4088767693657687,12,15,85
721,2.406762676878646,23,27,81
722,2.406205749857733,14,34,84
723,2.405266796785566,31,34,79
724,2.402523507437873,25,26,80
725,2.402523507437873,25,27,80
726,2.400520713636978,28,29,81
727,2.400520713636978,28,29,82
728,2.3973202633538944,15,18,85
729,2.396991315501374,20,15,77
730,2.394430207927276,31,27,80
731,2.394430207927276,31,27,81
732,2.394430207927276,31,27,82
733,2.3911786467567024,26,33,83
734,2.3911786467567024,26,33,84
735,2.386867866038425,22,17,83
736,2.386867866038425,22,17,84
737,2.3838036586943994,23,26,80
738,2.3794977310755923,22,15,85
739,2.3794977310755923,22,16,85
740,2.3786157395483056,22,26,82
741,2.3783077662569294,20,27,85
742,2.375144354179787,20,23,85
743,2.375144354179787,20,24,85
744,2.3751181542301962,16,29,84
745,2.3707134683871502,17,28,84
746,2.3672114744201083,5,21,69
747,2.3668379747209807,23,35,80
748,2.362536595402281,16,28,85
749,2.3605100492685818,24,27,80
750,2.359321408657744,17,29,84
751,2.358573045616952,23,29,80
752,2.358573045616952,23,30,80
753,2.356681624828583,27,24,83
754,2.356681624828583,27,24,84
755,2.356681624828583,27,24,85
756,2.3557046092230594,15,30,85
757,2.35168036985133,27,31,81
758,2.3495356665394946,30,27,82
759,2.3495356665394946,30,27,83
760,2.3495356665394946,30,28,82
761,2.3495356665394946,30,28,83
762,2.3476614388501877,20,16,77
763,2.347231776791969,14,33,85
764,2.346176556152679,15,33,85
765,2.340545977774897,24,26,81
766,2.340512408855186,23,19,79
767,2.3398405978191756,34,26,79
768,2.3398405978191756,34,26,80
769,2.3398405978191756,34,27,79
770,2.3398405978191756,34,27,80
771,2.3380759624364624,15,19,85
772,2.3362077928101668,15,34,85
773,2.3352363053532694,30,27,80
774,2.3352363053532694,30,27,81
775,2.3352363053532694,30,28,80
776,2.3352363053532694,30,28,81
777,2.3342170332911496,24,20,78
778,2.3342170332911496,24,20,79
779,2.333908874820124,28,30,81
780,2.333908874820124,28,30,82
781,2.3331490931959773,14,34,85
782,2.322098348406063,30,25,74
783,2.3208012038093027,16,29,85
784,2.3157405868103984,15,19,84
785,2.3098388639790772,23,29,82
786,2.3098388639790772,23,29,83
787,2.3098388639790772,23,29,84
788,2.3098388639790772,23,30,82
789,2.3098388639790772,23,30,83
790,2.3098388639790772,23,30,84
791,2.3080620284071194,24,21,77
792,2.3080620284071194,24,22,77
793,2.304380656959573,26,28,83
794,2.304380656959573,26,28,84
795,2.295460959192514,31,27,76
796,2.291882009723498,20,25,85
797,2.287508016870115,15,30,84
798,2.285491509025383,32,30,78
799,2.2849529753249636,24,30,80
800,2.282884057964388,24,34,80
801,2.28259191947295,16,30,84
802,2.280853453332416,14,35,84
803,2.2781735984687024,15,33,84
804,2.278011508965903,16,31,84
805,2.2764990535018814,31,28,80
806,2.2764990535018814,31,28,81
807,2.2764990535018814,31,28,82
808,2.2757799350836345,26,34,83
809,2.2757799350836345,26,34,84
810,2.275628825771547,28,26,83
811,2.275628825771547,28,26,84
812,2.275628825771547,28,26,85
813,2.2707080153400416,31,33,79
814,2.2705699193828432,33,30,77
815,2.270272547981617,27,33,81
816,2.268593824355408,16,19,82
817,2.2671608856587855,5,21,68
818,2.260396909273037,33,27,81
819,2.2597680427989757,24,31,80
820,2.258288308366028,20,26,85
821,2.2558555665909354,18,22,84
822,2.249454434672453,24,35,79
823,2.2472939609306697,15,22,83
824,2.2470172811890627,23,27,82
825,2.2470172811890627,23,27,83
826,2.2470172811890627,23,27,84
827,2.246977583650166,27,24,81
828,2.246977583650166,27,24,82
829,2.2468750734000325,25,24,77
830,2.2464780865890814,33,27,79
831,2.2464780865890814,33,27,80
832,2.2457448017763793,22,17,81
833,2.2457448017763793,22,17,82
834,2.2418345174377436,32,27,81
835,2.2418345174377436,32,27,82
836,2.2418345174377436,32,27,83
837,2.2418345174377436,32,28,81
838,2.2418345174377436,32,28,82
839,2.2418345174377436,32,28,83
840,2.2418345174377436,32,29,81
841,2.2418345174377436,32,29,82
842,2.2418345174377436,32,29,83
843,2.2418345174377436,34,28,79
844,2.2418345174377436,34,28,80
845,2.2385047549621833,28,34,81
846,2.2385047549621833,28,34,82
847,2.2377700095241333,33,28,81
848,2.2304558214210073,22,28,79
